year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change
2017,Sweden,Europe,9,7.283999919891361,1.4943872690200801,1.4781621694564802,0.8308751583099371,0.6129240989685061,0.38539925217628496,0.384398728609085,-1,-0.007000080108639395
2018,Sweden,Europe,9,7.313999999999999,1.355,1.501,0.913,0.659,0.28500000000000003,0.383,0,0.030000080108638194
2019,Sweden,Europe,7,7.343,1.387,1.4869999999999999,1.009,0.5740000000000001,0.267,0.373,-2,0.029000000000000803
2015,Switzerland,Western Europe,1,7.587,1.3965100000000001,1.34951,0.94143,0.6655699999999999,0.29678000000000004,0.41978000000000004,NA,NA
2016,Switzerland,Western Europe,2,7.509,1.5273299999999999,1.14524,0.8630300000000001,0.5855699999999999,0.28083,0.41203,1,-0.0779999999999994
2017,Switzerland,Europe,4,7.49399995803833,1.5649795532226598,1.5169117450714098,0.858131289482117,0.6200705766677861,0.29054927825927707,0.367007285356522,2,-0.015000041961670263
2018,Switzerland,Europe,5,7.487,1.42,1.549,0.927,0.6599999999999999,0.256,0.357,1,-0.006999958038329979
2019,Switzerland,Europe,6,7.48,1.452,1.526,1.052,0.5720000000000001,0.263,0.34299999999999997,1,-0.006999999999999673
2015,Syria,Middle East and Northern Africa,156,3.006,0.6631999999999999,0.47489000000000003,0.72193,0.15684000000000003,0.47179,0.18906,NA,NA
2016,Syria,Middle East and Northern Africa,156,3.069,0.74719,0.14866000000000001,0.62994000000000006,0.06912,0.48397000000000007,0.17233,0,0.06300000000000017
2017,Syria,Asia,152,3.4619998931884797,0.777153134346008,0.39610260725021407,0.5005333423614499,0.08153944462537768,0.493663728237152,0.15134713053703308,-4,0.3929998931884797
2018,Syria,Asia,150,3.4619999999999997,0.689,0.382,0.539,0.088,0.376,0.14400000000000002,-2,1.0681152007308015e-7
2019,Syria,Asia,149,3.4619999999999997,0.619,0.378,0.44,0.013000000000000001,0.33099999999999996,0.14100000000000001,-1,0
2015,Taiwan,Eastern Asia,38,6.298,1.29098,1.07617,0.8753000000000001,0.39740000000000003,0.25376,0.08129000000000002,NA,NA
2016,Taiwan,Eastern Asia,34,6.3790000000000004,1.39729,0.9262400000000001,0.79565,0.32377,0.25495,0.0663,-4,0.0810000000000004
2018,Taiwan,Asia,26,6.441000000000001,1.365,1.436,0.8570000000000001,0.41800000000000004,0.15100000000000002,0.07800000000000001,-8,0.06200000000000028
2019,Taiwan,Asia,25,6.446000000000001,1.368,1.43,0.914,0.351,0.24200000000000002,0.097,-1,0.004999999999999893
2017,Taiwan Province of China,Asia,33,6.421999931335449,1.4336265325546296,1.38456535339355,0.793984234333038,0.36146658658981307,0.2583604753017431,0.0638292357325554,NA,NA
2015,Tajikistan,Central and Eastern Europe,106,4.7860000000000005,0.39047000000000004,0.8556300000000001,0.5737900000000001,0.47216,0.22974000000000003,0.15072000000000002,NA,NA
2016,Tajikistan,Central and Eastern Europe,100,4.996,0.48835000000000006,0.75602,0.53119,0.4340800000000001,0.25998000000000004,0.13509000000000002,-6,0.20999999999999996
2017,Tajikistan,Asia,96,5.04099988937378,0.524713635444641,1.27146327495575,0.529235124588013,0.4715667068958281,0.24899764358997306,0.146377146244049,-4,0.044999889373779745
2018,Tajikistan,Asia,88,5.199,0.47400000000000003,1.1660000000000001,0.598,0.29200000000000004,0.187,0.034,-8,0.15800011062621966
2019,Tajikistan,Asia,74,5.467,0.493,1.098,0.718,0.389,0.23,0.14400000000000002,-14,0.2679999999999998
2015,Tanzania,Sub-Saharan Africa,146,3.781,0.2852,1.00268,0.38215,0.32878,0.34376999999999996,0.05747,NA,NA
2016,Tanzania,Sub-Saharan Africa,149,3.666,0.47155,0.77623,0.357,0.3176,0.31472,0.05099,3,-0.11500000000000021
2017,Tanzania,Africa,153,3.34899997711182,0.5111358761787411,1.0419898033142099,0.36450928449630693,0.39001777768135104,0.35425636172294606,0.06603510677814482,4,-0.31700002288817997
2018,Tanzania,Africa,153,3.303,0.455,0.991,0.381,0.48100000000000004,0.27,0.097,0,-0.04599997711182002
2019,Tanzania,Africa,153,3.231,0.47600000000000003,0.885,0.499,0.41700000000000004,0.276,0.14700000000000002,0,-0.07200000000000006
2015,Thailand,Southeastern Asia,34,6.455,0.9669,1.26504,0.7384999999999999,0.5566400000000001,0.5763,0.03187,NA,NA
2016,Thailand,Southeastern Asia,33,6.474,1.0893,1.04477,0.64915,0.49552999999999997,0.5869599999999999,0.02833,-1,0.019000000000000128
2017,Thailand,Asia,32,6.42399978637695,1.12786877155304,1.4257924556732198,0.647239029407501,0.5802007317543029,0.572123110294342,0.03161273524165151,-1,-0.05000021362305063
2018,Thailand,Asia,46,6.072,1.016,1.4169999999999998,0.707,0.637,0.364,0.028999999999999998,14,-0.3519997863769495
2019,Thailand,Asia,52,6.008,1.05,1.4089999999999998,0.8280000000000001,0.557,0.359,0.028,6,-0.06400000000000006
2015,Togo,Sub-Saharan Africa,158,2.8389999999999995,0.20868,0.13995000000000002,0.28443,0.36452999999999997,0.16681000000000001,0.10731,NA,NA
2016,Togo,Sub-Saharan Africa,155,3.303,0.28123,0,0.24811000000000002,0.34678,0.17517,0.11587,-3,0.4640000000000004
2017,Togo,Africa,150,3.49499988555908,0.305444717407227,0.4318825304508211,0.247105568647385,0.3804261386394501,0.19689615070819902,0.0956650152802467,-5,0.19199988555907987
2018,Togo,Africa,139,3.9989999999999997,0.259,0.47400000000000003,0.253,0.43400000000000005,0.15800000000000003,0.101,-11,0.5040001144409199
2019,Togo,Africa,139,4.085,0.275,0.5720000000000001,0.41000000000000003,0.29300000000000004,0.17700000000000002,0.085,0,0.0860000000000003
2018,Trinidad & Tobago,Americas,38,6.191999999999999,1.2229999999999999,1.492,0.5640000000000001,0.5750000000000001,0.171,0.019,NA,NA
2019,Trinidad & Tobago,Americas,39,6.191999999999999,1.2309999999999999,1.4769999999999999,0.713,0.48900000000000005,0.185,0.016,1,0
2015,Trinidad and Tobago,Latin America and Caribbean,41,6.167999999999999,1.2118299999999997,1.18354,0.61483,0.5588400000000001,0.31844,0.011399999999999999,NA,NA
2016,Trinidad and Tobago,Latin America and Caribbean,43,6.167999999999999,1.3257199999999998,0.9856900000000001,0.52608,0.48453,0.31935,0.01241,2,0
2017,Trinidad and Tobago,Americas,38,6.168000221252439,1.36135590076447,1.3802285194397002,0.519983291625977,0.518630743026733,0.325296461582184,0.008964816108345989,-5,2.2125243948067919e-7
2015,Tunisia,Middle East and Northern Africa,107,4.739000000000001,0.88113,0.60429,0.73793,0.26268,0.06430999999999999,0.06358,NA,NA
2016,Tunisia,Middle East and Northern Africa,98,5.045,0.97724,0.43165000000000003,0.59577,0.23553000000000002,0.03936,0.08170000000000001,-9,0.30599999999999916
2017,Tunisia,Africa,102,4.8049998283386195,1.00726580619812,0.8683514595031743,0.6132120490074158,0.2896806895732881,0.049693357199430514,0.08672314882278442,4,-0.24000017166138043
2018,Tunisia,Africa,111,4.592,0.9,0.906,0.69,0.271,0.04,0.063,9,-0.21299982833861986
2019,Tunisia,Africa,124,4.461,0.921,1,0.8150000000000001,0.167,0.059000000000000004,0.055,13,-0.13099999999999934
2015,Turkey,Middle East and Northern Africa,76,5.332,1.06098,0.94632,0.73172,0.22815,0.12253000000000001,0.15746000000000004,NA,NA
2016,Turkey,Middle East and Northern Africa,78,5.389,1.16492,0.8771700000000001,0.64718,0.23889000000000002,0.04707,0.12348,2,0.057000000000000384
2017,Turkey,Asia,69,5.5,1.19827437400818,1.33775317668915,0.6376056075096131,0.300740599632263,0.046693041920661905,0.09967157989740368,-9,0.11099999999999977
2018,Turkey,Asia,74,5.4830000000000005,1.1480000000000001,1.3800000000000001,0.6859999999999999,0.324,0.10600000000000001,0.109,5,-0.01699999999999946
2019,Turkey,Asia,79,5.373,1.183,1.36,0.808,0.195,0.083,0.10600000000000001,5,-0.11000000000000032
2015,Turkmenistan,Central and Eastern Europe,70,5.548,0.95847,1.22668,0.53886,0.4761,0.16979000000000002,0.30844,NA,NA
2016,Turkmenistan,Central and Eastern Europe,65,5.6579999999999995,1.08017,1.03817,0.44006,0.37408,0.22566999999999998,0.28467000000000003,-5,0.10999999999999943
2017,Turkmenistan,Asia,59,5.822000026702879,1.13077676296234,1.4931491613388101,0.43772608041763306,0.4182719290256501,0.24992498755455003,0.259270340204239,-6,0.1640000267028796
2018,Turkmenistan,Asia,68,5.636,1.016,1.533,0.517,0.41700000000000004,0.199,0.037,9,-0.18600002670287896
2019,Turkmenistan,Asia,87,5.247,1.052,1.538,0.657,0.394,0.24400000000000002,0.028,19,-0.38900000000000023
2015,Uganda,Sub-Saharan Africa,141,3.9309999999999996,0.21102,1.13299,0.33860999999999997,0.45727,0.29066000000000003,0.07267000000000001,NA,NA
2016,Uganda,Sub-Saharan Africa,145,3.739,0.34718999999999994,0.90981,0.19625,0.43653000000000003,0.27102000000000004,0.06442,4,-0.19199999999999973
2017,Uganda,Africa,133,4.080999851226809,0.38143071532249506,1.12982773780823,0.21763260662555697,0.443185955286026,0.325766056776047,0.057069718837738,-12,0.3419998512268094
2018,Uganda,Africa,135,4.161,0.322,1.09,0.23700000000000002,0.45,0.259,0.061,2,0.08000014877319028
2019,Uganda,Africa,136,4.189,0.33199999999999996,1.069,0.443,0.356,0.252,0.06,1,0.02800000000000047
2015,Ukraine,Central and Eastern Europe,111,4.681,0.79907,1.20278,0.6738999999999999,0.25122999999999995,0.15275000000000002,0.029609999999999997,NA,NA
2016,Ukraine,Central and Eastern Europe,123,4.323999999999999,0.8728700000000001,1.01413,0.5862799999999999,0.12859,0.20363,0.01829,12,-0.3570000000000011
2017,Ukraine,Europe,132,4.096000194549561,0.89465194940567,1.3945375680923502,0.5759039521217351,0.12297477573156403,0.27006146311759904,0.023029470816254602,9,-0.22799980545043752
2018,Ukraine,Europe,138,4.103,0.7929999999999999,1.4129999999999998,0.609,0.163,0.187,0.011,6,0.006999805450438323
2019,Ukraine,Europe,133,4.332,0.8200000000000001,1.3900000000000001,0.739,0.17800000000000002,0.187,0.01,-5,0.2290000000000001
2015,United Arab Emirates,Middle East and Northern Africa,20,6.901000000000001,1.4272699999999998,1.12575,0.80925,0.64157,0.26428,0.38583,NA,NA
2016,United Arab Emirates,Middle East and Northern Africa,28,6.573,1.5735199999999998,0.8711400000000001,0.72993,0.56215,0.26591000000000004,0.35561,8,-0.3280000000000003
2017,United Arab Emirates,Asia,21,6.6479997634887695,1.6263433694839502,1.26641023159027,0.7267982363700872,0.60834527015686,0.3609419465064999,0.32448956370353704,-7,0.07499976348876913
2018,United Arab Emirates,Asia,20,6.774,2.0959999999999996,0.776,0.6699999999999999,0.28400000000000003,0.186,NA,-1,0.1260002365112305
2019,United Arab Emirates,Asia,21,6.824999999999999,1.503,1.31,0.8250000000000001,0.598,0.262,0.182,1,0.05099999999999927
2015,United Kingdom,Western Europe,21,6.866999999999999,1.26637,1.28548,0.90943,0.59625,0.51912,0.32067,NA,NA
2016,United Kingdom,Western Europe,23,6.725,1.4028299999999998,1.08672,0.80991,0.5003599999999999,0.5015599999999999,0.27399,2,-0.14199999999999946
2017,United Kingdom,Europe,19,6.71400022506714,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.49277415871620195,0.2654280662536621,-4,-0.010999774932860085
2018,United Kingdom,Europe,11,7.1899999999999995,1.244,1.4329999999999998,0.888,0.464,0.262,0.082,-8,0.47599977493285994
2019,United Kingdom,Europe,15,7.053999999999999,1.333,1.538,0.996,0.45,0.348,0.278,4,-0.13600000000000012
2015,United States,North America,15,7.119,1.3945100000000001,1.24711,0.8617900000000002,0.5460400000000001,0.40105,0.15890000000000004,NA,NA
2016,United States,North America,13,7.103999999999999,1.5079599999999997,1.0478199999999998,0.779,0.48163,0.41077,0.14868,-2,-0.015000000000000568
2017,United States,Americas,14,6.99300003051758,1.5462592840194698,1.4199205636978098,0.77428662776947,0.5057405233383181,0.39257878065109303,0.13563878834247603,1,-0.1109999694824193
2018,United States,Americas,18,6.886,1.3980000000000001,1.4709999999999999,0.8190000000000001,0.547,0.29100000000000004,0.133,4,-0.10700003051757978
2019,United States,Americas,19,6.8919999999999995,1.4329999999999998,1.4569999999999999,0.8740000000000001,0.454,0.28,0.128,1,0.005999999999999339
2015,Uruguay,Latin America and Caribbean,32,6.485,1.0616599999999998,1.2088999999999999,0.8116000000000001,0.60362,0.23240000000000002,0.24558000000000002,NA,NA
2016,Uruguay,Latin America and Caribbean,29,6.545,1.18157,1.0314299999999998,0.72183,0.54388,0.18056,0.21394000000000005,-3,0.05999999999999961
2017,Uruguay,Americas,28,6.4539999961853,1.2175596952438397,1.4122278690338101,0.719216823577881,0.5793922543525701,0.17509692907333402,0.178061872720718,-1,-0.09100000381469986
2018,Uruguay,Americas,31,6.3790000000000004,1.093,1.4589999999999999,0.771,0.625,0.13,0.15500000000000003,3,-0.07499999618529962
2019,Uruguay,Americas,33,6.293,1.124,1.4649999999999999,0.891,0.523,0.127,0.15000000000000002,2,-0.0860000000000003
2015,Uzbekistan,Central and Eastern Europe,44,6.003,0.63244,1.34043,0.59772,0.65821,0.22837,0.30826,NA,NA
2016,Uzbekistan,Central and Eastern Europe,49,5.987,0.73591,1.1681000000000001,0.50163,0.6084799999999999,0.34325999999999995,0.28333,5,-0.016000000000000014
2017,Uzbekistan,Asia,47,5.971000194549562,0.7864410877227779,1.54896914958954,0.498272627592087,0.6582486629486081,0.41598364710807806,0.24652822315692904,-2,-0.015999805450437776
2018,Uzbekistan,Asia,44,6.096,0.719,1.584,0.605,0.724,0.328,0.259,-3,0.12499980545043776
2019,Uzbekistan,Asia,41,6.1739999999999995,0.745,1.529,0.756,0.631,0.322,0.24000000000000002,-3,0.0779999999999994
2015,Venezuela,Latin America and Caribbean,23,6.81,1.04424,1.2559599999999997,0.7205199999999999,0.4290800000000001,0.058410000000000004,0.11069000000000001,NA,NA
2016,Venezuela,Latin America and Caribbean,44,6.084,1.13367,1.0330199999999998,0.61904,0.19847,0.0425,0.08304,21,-0.726
2017,Venezuela,Americas,82,5.25,1.12843120098114,1.43133759498596,0.6171442270278931,0.15399712324142506,0.06501962989568709,0.06449112296104433,38,-0.8339999999999996
2018,Venezuela,Americas,102,4.806,0.996,1.4689999999999999,0.657,0.133,0.056,0.052000000000000005,20,-0.44399999999999995
2019,Venezuela,Americas,108,4.707,0.96,1.4269999999999998,0.805,0.15400000000000003,0.064,0.047,6,-0.0990000000000002
2015,Vietnam,Southeastern Asia,75,5.359999999999999,0.6321599999999999,0.91226,0.74676,0.59444,0.1686,0.10441,NA,NA
2016,Vietnam,Southeastern Asia,96,5.061,0.74037,0.7911699999999999,0.6615699999999999,0.55954,0.25075,0.11556000000000001,21,-0.2989999999999995
2017,Vietnam,Asia,94,5.073999881744381,0.788547575473785,1.2774913311004596,0.6521689891815189,0.571055591106415,0.23496805131435403,0.08763323724269871,-2,0.01299988174438127
2018,Vietnam,Asia,95,5.103,0.715,1.365,0.702,0.618,0.17700000000000002,0.079,1,0.029000118255618546
2019,Vietnam,Asia,94,5.175,0.741,1.346,0.8510000000000001,0.543,0.14700000000000002,0.07300000000000001,-1,0.07200000000000006
2015,Yemen,Middle East and Northern Africa,136,4.077,0.54649,0.6809299999999999,0.40064,0.35570999999999997,0.09130999999999999,0.07854000000000001,NA,NA
2016,Yemen,Middle East and Northern Africa,147,3.724,0.5793900000000001,0.47493,0.31048000000000003,0.22870000000000001,0.09821,0.05892,11,-0.35299999999999976
2017,Yemen,Asia,146,3.5929999351501496,0.591683447360992,0.9353822469711299,0.3100809156894681,0.24946372210979503,0.10412520915269903,0.0567674227058887,-1,-0.1310000648498506
2018,Yemen,Asia,152,3.3549999999999995,0.442,1.073,0.34299999999999997,0.24400000000000002,0.083,0.064,6,-0.23799993515015005
2019,Yemen,Asia,151,3.38,0.28700000000000003,1.163,0.463,0.14300000000000002,0.10800000000000001,0.07700000000000001,-1,0.025000000000000355
2015,Zambia,Sub-Saharan Africa,85,5.129,0.4703800000000001,0.91612,0.29924,0.48827000000000004,0.19591000000000003,0.12468000000000001,NA,NA
2016,Zambia,Sub-Saharan Africa,106,4.795,0.61202,0.6376000000000001,0.23573000000000002,0.42662000000000005,0.17866,0.11479000000000002,21,-0.33399999999999963
2017,Zambia,Africa,116,4.51399993896484,0.6364067792892458,1.00318729877472,0.257835894823074,0.46160349249839794,0.24958014488220207,0.07821355015039441,10,-0.28100006103515973
2018,Zambia,Africa,125,4.377,0.562,1.047,0.29500000000000004,0.503,0.221,0.082,9,-0.13699993896484042
2019,Zambia,Africa,138,4.106999999999999,0.5780000000000001,1.058,0.42600000000000005,0.43100000000000005,0.24700000000000003,0.08700000000000001,13,-0.27000000000000046
2015,Zimbabwe,Sub-Saharan Africa,115,4.609999999999999,0.271,1.03276,0.33474999999999994,0.25861,0.18986999999999998,0.08079000000000001,NA,NA
2016,Zimbabwe,Sub-Saharan Africa,131,4.193,0.35041,0.71478,0.15950000000000003,0.25428999999999996,0.18503,0.08582000000000001,16,-0.4169999999999998
2017,Zimbabwe,Africa,138,3.8749999999999996,0.37584653496742204,1.0830959081649798,0.19676375389099104,0.33638420701026905,0.189143493771553,0.0953753814101219,7,-0.31800000000000006
2018,Zimbabwe,Africa,144,3.6919999999999997,0.357,1.094,0.24800000000000003,0.406,0.132,0.09899999999999999,6,-0.18299999999999983
2019,Zimbabwe,Africa,146,3.6630000000000003,0.366,1.114,0.43300000000000005,0.361,0.15100000000000002,0.089,2,-0.02899999999999947
