year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change,iso3,gdp_change,social_support_change,health_change,freedom_change,generosity_change,corruption_change
2017,Bosnia and Herzegovina,Europe,90,5.182000160217289,0.982409417629242,1.0693359375,0.7051863074302668,0.204403176903725,0.3288674950599671,0,3,0.01900016021728934,BIH,0.048579417629242005,0.4256659374999999,-0.002473692569733177,0.109293176903725,0.029977495059967052,0
2018,Bosnia and Herzegovina,Europe,93,5.129,0.915,1.078,0.758,0.28,0.21600000000000003,0,3,-0.05300016021728915,BIH,-0.06740941762924202,0.00866406250000007,0.05281369256973323,0.07559682309627502,-0.11286749505996707,0
2019,Bosnia and Herzegovina,Europe,78,5.386,0.9450000000000001,1.212,0.8450000000000001,0.21200000000000002,0.263,0.006,-15,0.25700000000000056,BIH,0.030000000000000027,0.1339999999999999,0.08700000000000008,-0.068,0.046999999999999986,0.006
2015,Botswana,Sub-Saharan Africa,128,4.332,0.9935499999999999,1.10464,0.04776,0.49495,0.10461000000000001,0.12474000000000002,NA,NA,BWA,NA,NA,NA,NA,NA,NA
2016,Botswana,Sub-Saharan Africa,137,3.9739999999999998,1.09426,0.89186,0.34752,0.44089,0.12425000000000001,0.10769000000000002,9,-0.3580000000000001,BWA,0.10071000000000008,-0.21278000000000008,0.29976,-0.05406,0.019640000000000005,-0.017049999999999996
2017,Botswana,Africa,142,3.7660000324249303,1.12209415435791,1.2215549945831299,0.34175550937652593,0.505196332931519,0.09934844821691509,0.0985831990838051,5,-0.20799996757506944,BWA,0.027834154357909924,0.3296949945831299,-0.005764490623474061,0.064306332931519,-0.024901551783084924,-0.009106800916194924
2018,Botswana,Africa,146,3.59,1.017,1.1740000000000002,0.41700000000000004,0.557,0.042,0.092,4,-0.17600003242493045,BWA,-0.10509415435791003,-0.04755499458312973,0.0752444906234741,0.05180366706848105,-0.057348448216915086,-0.0065831990838051
2019,Botswana,Africa,148,3.488,1.041,1.145,0.538,0.455,0.025,0.1,2,-0.10199999999999987,BWA,0.02400000000000002,-0.029000000000000137,0.121,-0.10200000000000004,-0.017,0.008000000000000007
2015,Brazil,Latin America and Caribbean,16,6.9830000000000005,0.98124,1.23287,0.69702,0.49049,0.14574000000000004,0.17521000000000003,NA,NA,BRA,NA,NA,NA,NA,NA,NA
2016,Brazil,Latin America and Caribbean,17,6.952,1.08754,1.03938,0.61415,0.40425,0.15776000000000004,0.14166,1,-0.031000000000000583,BRA,0.10629999999999995,-0.19348999999999994,-0.08287,-0.08623999999999998,0.012020000000000003,-0.033550000000000024
2017,Brazil,Americas,22,6.6350002288818395,1.1073532104492199,1.4313060045242298,0.6165523529052729,0.4374537467956541,0.16234989464283003,0.11109276115894301,5,-0.31699977111816047,BRA,0.01981321044921991,0.3919260045242299,0.0024023529052729087,0.03320374679565408,0.004589894642829995,-0.030567238841057
2018,Brazil,Americas,28,6.4190000000000005,0.986,1.474,0.6749999999999999,0.493,0.11,0.088,6,-0.216000228881839,BRA,-0.12135321044921987,0.04269399547577013,0.05844764709472705,0.05554625320434592,-0.05234989464283003,-0.023092761158943015
2019,Brazil,Americas,32,6.3,1.004,1.4389999999999998,0.802,0.39,0.09899999999999999,0.08600000000000001,4,-0.11900000000000066,BRA,0.018000000000000016,-0.03500000000000014,0.1270000000000001,-0.10299999999999998,-0.01100000000000001,-0.001999999999999988
2015,Bulgaria,Central and Eastern Europe,134,4.218,1.01216,1.1061400000000001,0.76649,0.30587000000000003,0.11921,0.008719999999999999,NA,NA,BGR,NA,NA,NA,NA,NA,NA
2016,Bulgaria,Central and Eastern Europe,129,4.217,1.11306,0.92542,0.6780599999999999,0.21219000000000002,0.12793000000000002,0.00615,-5,-0.001000000000000334,BGR,0.10089999999999999,-0.1807200000000001,-0.08843000000000012,-0.09368000000000001,0.00872000000000002,-0.0025699999999999985
2017,Bulgaria,Europe,105,4.71400022506714,1.1614590883255,1.4343794584274296,0.7082176804542538,0.28923171758651695,0.11317769438028301,0.011051530949771399,-24,0.4970002250671399,BGR,0.048399088325500106,0.5089594584274296,0.030157680454253932,0.07704171758651693,-0.014752305619717007,0.004901530949771399
2018,Bulgaria,Europe,100,4.933000000000001,1.054,1.515,0.712,0.359,0.064,0.009,-5,0.21899977493286116,BGR,-0.1074590883255,0.08062054157257026,0.003782319545746149,0.06976828241348304,-0.04917769438028301,-0.0020515309497713997
2019,Bulgaria,Europe,97,5.011,1.092,1.513,0.8150000000000001,0.311,0.081,0.004,-3,0.0779999999999994,BGR,0.038000000000000034,-0.0020000000000000018,0.10300000000000009,-0.04799999999999999,0.017,-0.004999999999999999
2015,Burkina Faso,Sub-Saharan Africa,152,3.587,0.25812,0.8518800000000001,0.27125,0.39493,0.21747000000000002,0.12832,NA,NA,BFA,NA,NA,NA,NA,NA,NA
2016,Burkina Faso,Sub-Saharan Africa,145,3.739,0.31995,0.63054,0.21297000000000002,0.33369999999999994,0.24353000000000002,0.12533,-7,0.1519999999999997,BFA,0.061829999999999996,-0.2213400000000001,-0.05827999999999997,-0.06123000000000006,0.02606,-0.0029899999999999927
2017,Burkina Faso,Africa,134,4.03200006484985,0.3502277135849,1.04328000545502,0.21584425866603904,0.32436785101890603,0.25086468458175704,0.12032810598611803,-11,0.2930000648498501,BFA,0.0302777135849,0.41274000545502,0.00287425866603902,-0.009332148981093913,0.007334684581757012,-0.005001894013881972
2018,Burkina Faso,Africa,121,4.4239999999999995,0.314,1.097,0.254,0.312,0.17500000000000002,0.128,-13,0.3919999351501495,BFA,-0.03622771358490001,0.05371999454498,0.03815574133396096,-0.012367851018906029,-0.07586468458175702,0.0076718940138819774
2019,Burkina Faso,Africa,115,4.587,0.33099999999999996,1.056,0.38,0.255,0.17700000000000002,0.113,-6,0.16300000000000026,BFA,0.01699999999999996,-0.040999999999999925,0.126,-0.056999999999999995,0.0020000000000000018,-0.015
2015,Burundi,Sub-Saharan Africa,157,2.905,0.0153,0.4158700000000001,0.22396000000000002,0.1185,0.19727,0.10062000000000001,NA,NA,BDI,NA,NA,NA,NA,NA,NA
2016,Burundi,Sub-Saharan Africa,157,2.905,0.06831,0.23442000000000002,0.15747000000000003,0.0432,0.20290000000000002,0.09419000000000001,0,0,BDI,0.053009999999999995,-0.18145000000000006,-0.06649,-0.07529999999999999,0.005630000000000024,-0.006430000000000005
2017,Burundi,Africa,154,2.90499997138977,0.09162256866693501,0.629793584346771,0.15161079168319702,0.0599007532000542,0.20443518459796908,0.08414794504642491,-3,-2.8610229740877458e-8,BDI,0.023312568666935013,0.395373584346771,-0.005859208316803005,0.0167007532000542,0.0015351845979690582,-0.010042054953575102
2018,Burundi,Africa,156,2.905,0.091,0.627,0.14500000000000002,0.065,0.14900000000000002,0.07600000000000001,2,2.8610229740877458e-8,BDI,-6.225686669350111e-4,-0.0027935843467710164,-0.006610791683197004,0.005099246799945799,-0.05543518459796906,-0.008147945046424895
2019,Burundi,Africa,145,3.775,0.046,0.447,0.38,0.22,0.17600000000000002,0.18,-11,0.8700000000000001,BDI,-0.045,-0.18,0.235,0.155,0.026999999999999996,0.10399999999999998
2015,Cambodia,Southeastern Asia,145,3.8189999999999995,0.46038000000000007,0.6273599999999999,0.61114,0.6624599999999998,0.40359,0.07247,NA,NA,KHM,NA,NA,NA,NA,NA,NA
2016,Cambodia,Southeastern Asia,140,3.907,0.5560400000000001,0.5375,0.42494000000000004,0.5885199999999999,0.40339,0.08092,-5,0.08800000000000052,KHM,0.09566000000000002,-0.08985999999999994,-0.18619999999999998,-0.0739399999999999,-1.9999999999997797e-4,0.00845
2017,Cambodia,Asia,129,4.168000221252439,0.6017650961875921,1.00623834133148,0.4297834038734441,0.6333758234977721,0.38592296838760415,0.06810595095157622,-11,0.2610002212524387,KHM,0.04572509618759202,0.46873834133147996,0.004843403873444063,0.044855823497772174,-0.017467031612395878,-0.012814049048423787
2018,Cambodia,Asia,120,4.433000000000001,0.549,1.088,0.457,0.696,0.256,0.065,-9,0.264999778747562,KHM,-0.052765096187592064,0.08176165866852014,0.027216596126555914,0.06262417650222785,-0.12992296838760414,-0.003105950951576217
2019,Cambodia,Asia,109,4.7,0.5740000000000001,1.122,0.637,0.609,0.232,0.062,-11,0.26699999999999946,KHM,0.025000000000000022,0.03400000000000003,0.18,-0.08699999999999997,-0.023999999999999994,-0.0030000000000000027
2015,Cameroon,Sub-Saharan Africa,133,4.252,0.42250000000000004,0.8876700000000001,0.23402,0.49309,0.20618,0.05786,NA,NA,CMR,NA,NA,NA,NA,NA,NA
2016,Cameroon,Sub-Saharan Africa,114,4.513,0.52497,0.62542,0.12698,0.4273600000000001,0.2268,0.061259999999999995,-19,0.2610000000000001,CMR,0.10247,-0.2622500000000001,-0.10704,-0.0657299999999999,0.02062,0.0033999999999999933
2017,Cameroon,Africa,107,4.69500017166138,0.5643053650856019,0.9460182189941411,0.13289211690425898,0.4303887486457821,0.23629845678806305,0.0513066314160824,-7,0.18200017166137972,CMR,0.03933536508560187,0.3205982189941411,0.005912116904258968,0.003028748645782009,0.009498456788063048,-0.009953368583917592
2018,Cameroon,Africa,99,4.9750000000000005,0.535,0.891,0.182,0.454,0.183,0.043000000000000003,-8,0.2799998283386209,CMR,-0.029305365085601887,-0.055018218994141055,0.04910788309574102,0.023611251354217933,-0.05329845678806305,-0.0083066314160824
2019,Cameroon,Africa,96,5.044,0.549,0.91,0.33099999999999996,0.381,0.187,0.037,-3,0.06899999999999906,CMR,0.014000000000000012,0.019000000000000017,0.14899999999999997,-0.07300000000000001,0.0040000000000000036,-0.006000000000000005
2015,Canada,North America,5,7.427,1.32629,1.32261,0.90563,0.63297,0.45811,0.32957000000000003,NA,NA,CAN,NA,NA,NA,NA,NA,NA
2016,Canada,North America,6,7.404,1.44015,1.0961,0.8276000000000001,0.5737000000000001,0.44834,0.31328999999999996,1,-0.022999999999999687,CAN,0.11386000000000007,-0.22651,-0.07802999999999993,-0.059269999999999934,-0.009770000000000001,-0.016280000000000072
2017,Canada,Americas,7,7.31599998474121,1.4792044162750198,1.4813489913940399,0.8345576524734502,0.6111009120941161,0.435539722442627,0.28737151622772206,1,-0.08800001525878987,CAN,0.03905441627501971,0.3852489913940398,0.006957652473450038,0.037400912094116,-0.012800277557373008,-0.0259184837722779
2018,Canada,Americas,7,7.327999999999999,1.33,1.532,0.896,0.653,0.321,0.29100000000000004,0,0.012000015258789354,CAN,-0.14920441627501968,0.05065100860596017,0.06144234752654987,0.041899087905883925,-0.114539722442627,0.0036284837722779795
2019,Canada,Americas,9,7.2780000000000005,1.365,1.505,1.039,0.584,0.28500000000000003,0.308,2,-0.049999999999998934,CAN,0.03499999999999992,-0.027000000000000135,0.1429999999999999,-0.06900000000000006,-0.035999999999999976,0.01699999999999996
2015,Central African Republic,Sub-Saharan Africa,148,3.678,0.07850000000000001,0,0.06699000000000001,0.48879,0.23835,0.08289,NA,NA,CAF,NA,NA,NA,NA,NA,NA
2017,Central African Republic,Africa,155,2.6930000782012904,0,0,0.018772685900330502,0.270842045545578,0.28087648749351507,0.0565650761127472,7,-0.9849999217987095,CAF,-0.07850000000000001,0,-0.048217314099669506,-0.217947954454422,0.042526487493515064,-0.026324923887252806
2018,Central African Republic,Africa,155,3.083,0.024,0,0.01,0.305,0.21800000000000003,0.038,0,0.3899999217987098,CAF,0.024,0,-0.008772685900330502,0.03415795445442199,-0.06287648749351504,-0.0185650761127472
2019,Central African Republic,Africa,155,3.083,0.026000000000000002,0,0.10500000000000001,0.225,0.23500000000000001,0.034999999999999996,0,0,CAF,0.0020000000000000018,0,0.09500000000000001,-0.07999999999999999,0.016999999999999987,-0.0030000000000000027
2015,Chad,Sub-Saharan Africa,149,3.6670000000000003,0.34192999999999996,0.7606200000000001,0.1501,0.23501000000000002,0.18386,0.05269000000000001,NA,NA,TCD,NA,NA,NA,NA,NA,NA
2016,Chad,Sub-Saharan Africa,144,3.7630000000000003,0.42214,0.63178,0.038239999999999996,0.12807,0.18666999999999997,0.04952,-5,0.09600000000000009,TCD,0.08021000000000006,-0.12884000000000007,-0.11186000000000001,-0.10694000000000004,0.002809999999999979,-0.003170000000000006
2017,Chad,Africa,137,3.9360001087188694,0.4380129873752592,0.9538558721542362,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.05358188226819041,-7,0.17300010871886906,TCD,0.015872987375259162,0.32207587215423616,0.0028947150802612065,0.034272026829720026,0.029443850474358046,0.00406188226819041
2018,Chad,Africa,131,4.301,0.358,0.907,0.053000000000000005,0.189,0.181,0.06,-6,0.36499989128113075,TCD,-0.08001298737525919,-0.046855872154236144,0.011865284919738803,0.026657973170279986,-0.03511385047435803,0.006418117731809586
2019,Chad,Africa,132,4.35,0.35,0.766,0.192,0.17400000000000002,0.198,0.07800000000000001,1,0.04899999999999949,TCD,-0.008000000000000007,-0.14100000000000001,0.139,-0.014999999999999986,0.017000000000000015,0.018000000000000016
2015,Chile,Latin America and Caribbean,27,6.67,1.10715,1.12447,0.85857000000000006,0.44132000000000005,0.3336299999999999,0.12869,NA,NA,CHL,NA,NA,NA,NA,NA,NA
2016,Chile,Latin America and Caribbean,24,6.705,1.2167,0.9058700000000001,0.8188300000000001,0.37789,0.31595,0.11451,-3,0.03500000000000014,CHL,0.10954999999999981,-0.21860000000000002,-0.03974,-0.06343000000000004,-0.017679999999999918,-0.014179999999999998
2017,Chile,Americas,20,6.651999950408939,1.2527846097946198,1.2840249538421598,0.8194797039031981,0.37689527869224504,0.326662421226501,0.0822879821062088,-4,-0.05300004959106097,CHL,0.036084609794619915,0.3781549538421597,6.497039031980734e-4,-9.947213077549644e-4,0.010712421226501012,-0.0322220178937912
2018,Chile,Americas,25,6.476000000000001,1.131,1.331,0.808,0.43100000000000005,0.197,0.061,5,-0.17599995040893823,CHL,-0.1217846097946198,0.046975046157840206,-0.01147970390319808,0.05410472130775501,-0.129662421226501,-0.021287982106208803
2019,Chile,Americas,26,6.444,1.159,1.369,0.92,0.357,0.187,0.056,1,-0.03200000000000092,CHL,0.028000000000000025,0.038000000000000034,0.11199999999999999,-0.07400000000000007,-0.010000000000000009,-0.0049999999999999975
2015,China,Eastern Asia,84,5.14,0.89012,0.9467500000000001,0.81658,0.51697,0.08184999999999999,0.027809999999999998,NA,NA,CHN,NA,NA,NA,NA,NA,NA
2016,China,Eastern Asia,83,5.245,1.0277999999999998,0.7938099999999999,0.73561,0.44012,0.04959,0.027450000000000002,-1,0.10500000000000043,CHN,0.1376799999999998,-0.1529400000000002,-0.08096999999999999,-0.07685000000000003,-0.03225999999999999,-3.5999999999999574e-4
2017,China,Asia,79,5.27299976348877,1.0811657905578598,1.16083741188049,0.7414155006408689,0.47278770804405207,0.028806841000914594,0.022794274613261202,-4,0.027999763488770313,CHN,0.05336579055785995,0.36702741188049015,0.0058055006408689325,0.03266770804405206,-0.020783158999085408,-0.0046557253867388
2018,China,Asia,86,5.246,0.989,1.1420000000000001,0.7989999999999999,0.597,0.028999999999999998,0.10300000000000001,7,-0.02699976348876998,CHN,-0.09216579055785978,-0.01883741188048993,0.057584499359131014,0.1242122919559479,1.9315899908540352e-4,0.08020572538673881
2019,China,Asia,93,5.191,1.029,1.125,0.893,0.521,0.058,0.1,7,-0.055000000000000604,CHN,0.039999999999999925,-0.017000000000000126,0.09400000000000008,-0.07599999999999996,0.029000000000000005,-0.0030000000000000027
2015,Colombia,Latin America and Caribbean,33,6.477,0.91861,1.24018,0.69077,0.53466,0.18401,0.0512,NA,NA,COL,NA,NA,NA,NA,NA,NA
2016,Colombia,Latin America and Caribbean,31,6.481000000000001,1.03032,1.0216899999999998,0.59659,0.44735,0.15626000000000004,0.05399,-2,0.004000000000000448,COL,0.11170999999999986,-0.2184900000000003,-0.09418000000000004,-0.08731,-0.02774999999999997,0.002790000000000001
2017,Colombia,Americas,36,6.356999874114989,1.0706223249435403,1.4021829366684002,0.595027923583984,0.47748741507530207,0.14901447296142606,0.046668741852045094,5,-0.12400012588501141,COL,0.04030232494354036,0.38049293666840045,-0.0015620764160159117,0.030137415075302043,-0.007245527038573979,-0.007321258147954909
2018,Colombia,Americas,37,6.26,0.96,1.4389999999999998,0.635,0.531,0.09899999999999999,0.039,1,-0.09699987411498956,COL,-0.1106223249435403,0.03681706333159962,0.03997207641601597,0.05351258492469796,-0.05001447296142607,-0.007668741852045094
2019,Colombia,Americas,43,6.124999999999999,0.985,1.41,0.8410000000000001,0.47000000000000003,0.09899999999999999,0.034,6,-0.13500000000000068,COL,0.025000000000000022,-0.028999999999999915,0.20600000000000007,-0.061,0,-0.0049999999999999975
2015,Comoros,Sub-Saharan Africa,140,3.9559999999999995,0.23906000000000002,0.7927299999999999,0.36315,0.22916999999999998,0.17441000000000004,0.199,NA,NA,COM,NA,NA,NA,NA,NA,NA
2016,Comoros,Sub-Saharan Africa,138,3.9559999999999995,0.27509,0.6032299999999999,0.2998100000000001,0.15412,0.1827,0.18436999999999998,-2,0,COM,0.03602999999999998,-0.1895,-0.0633399999999999,-0.07504999999999998,0.008289999999999964,-0.014630000000000032
2019,Comoros,Africa,142,3.973,0.274,0.757,0.505,0.14200000000000002,0.275,0.07800000000000001,4,0.017000000000000348,COM,-0.0010899999999999799,0.15377000000000007,0.20518999999999993,-0.012119999999999992,0.09230000000000002,-0.10636999999999996
2015,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.6786599999999999,0.6628999999999999,0.31051,0.41466000000000003,0.12388,0.11686,NA,NA,COG,NA,NA,NA,NA,NA,NA
2016,Congo (Brazzaville),Sub-Saharan Africa,127,4.236000000000001,0.77109,0.47799,0.28212000000000004,0.37938000000000005,0.12077000000000002,0.09753,-12,0.24700000000000077,COG,0.09243000000000012,-0.1849099999999999,-0.02838999999999997,-0.03527999999999998,-0.0031099999999999878,-0.01933
2017,Congo (Brazzaville),Africa,124,4.29099988937378,0.808964252471924,0.832044363021851,0.28995743393898005,0.4350258708000181,0.12085212767124201,0.07961813360452648,-3,0.05499988937377953,COG,0.037874252471924,0.354054363021851,0.00783743393898001,0.05564587080001804,8.212767124199383e-5,-0.017911866395473527
2018,Congo (Brazzaville),Africa,114,4.559,0.6819999999999999,0.811,0.34299999999999997,0.514,0.091,0.07700000000000001,-10,0.26800011062622,COG,-0.1269642524719241,-0.021044363021850976,0.053042566061019925,0.07897412919998192,-0.029852127671242012,-0.0026181336045264653
2019,Congo (Brazzaville),Africa,103,4.811999999999999,0.6729999999999999,0.7989999999999999,0.508,0.372,0.10500000000000001,0.093,-11,0.2529999999999992,COG,-0.009000000000000008,-0.012000000000000122,0.16500000000000004,-0.14200000000000002,0.014000000000000012,0.015999999999999986
2015,Congo (Kinshasa),Sub-Saharan Africa,120,4.5169999999999995,0,1.0011999999999999,0.09806000000000001,0.22605,0.24834000000000003,0.07625000000000001,NA,NA,COD,NA,NA,NA,NA,NA,NA
2016,Congo (Kinshasa),Sub-Saharan Africa,125,4.272,0.05661000000000001,0.80676,0.188,0.15602000000000002,0.25458000000000003,0.06075,5,-0.24499999999999922,COD,0.05661000000000001,-0.19443999999999984,0.08993999999999999,-0.07002999999999998,0.0062399999999999956,-0.015500000000000014
2017,Congo (Kinshasa),Africa,126,4.28000020980835,0.09210234880447389,1.2290234565734897,0.19140702486038202,0.23596134781837505,0.24645583331584903,0.06024135649204249,1,0.008000209808349368,COD,0.03549234880447388,0.4222634565734896,0.003407024860382024,0.07994134781837503,-0.008124166684151002,-5.086435079575055e-4
2018,Congo (Kinshasa),Africa,132,4.245,0.06899999999999999,1.1360000000000001,0.20400000000000001,0.312,0.197,0.052000000000000005,6,-0.0350002098083495,COD,-0.0231023488044739,-0.09302345657348954,0.01259297513961799,0.07603865218162495,-0.04945583331584902,-0.008241356492042488
2019,Congo (Kinshasa),Africa,127,4.418,0.094,1.125,0.357,0.269,0.21200000000000002,0.053000000000000005,-5,0.17300000000000004,COD,0.02500000000000001,-0.01100000000000012,0.15299999999999997,-0.04299999999999998,0.015000000000000013,0.0010000000000000009
2015,Costa Rica,Latin America and Caribbean,12,7.226,0.9557800000000001,1.2378799999999999,0.8602700000000001,0.63376,0.25497000000000003,0.10583000000000001,NA,NA,CRI,NA,NA,NA,NA,NA,NA
2016,Costa Rica,Latin America and Caribbean,14,7.087,1.06879,1.0215199999999998,0.7614599999999999,0.55225,0.22553,0.10547000000000001,2,-0.13900000000000023,CRI,0.11300999999999983,-0.2163600000000001,-0.09881000000000018,-0.08150999999999997,-0.02944000000000002,-3.599999999999992e-4
2017,Costa Rica,Americas,12,7.0789999961853,1.1097062826156596,1.4164036512374896,0.7595092654228209,0.5801316499710079,0.21461322903633104,0.10010658949613602,-2,-0.008000003814699674,CRI,0.040916282615659716,0.3948836512374898,-0.0019507345771789808,0.027881649971007838,-0.01091677096366897,-0.005363410503863991
2018,Costa Rica,Americas,13,7.072,1.01,1.4589999999999999,0.8170000000000001,0.632,0.14300000000000002,0.101,1,-0.006999996185300006,CRI,-0.09970628261565961,0.04259634876251028,0.057490734577179126,0.05186835002899215,-0.07161322903633102,8.934105038639895e-4
2019,Costa Rica,Americas,12,7.166999999999999,1.034,1.4409999999999998,0.963,0.558,0.14400000000000002,0.093,-1,0.09499999999999886,CRI,0.02400000000000002,-0.018000000000000016,0.1459999999999999,-0.07399999999999995,0.0010000000000000009,-0.008000000000000007
2015,Croatia,Central and Eastern Europe,62,5.759,1.08254,0.79624,0.7880499999999999,0.25883,0.05444,0.024300000000000002,NA,NA,HRV,NA,NA,NA,NA,NA,NA
2016,Croatia,Central and Eastern Europe,74,5.488,1.18649,0.60809,0.70524,0.23907,0.18434,0.04002,12,-0.2709999999999999,HRV,0.10394999999999999,-0.18814999999999993,-0.08280999999999994,-0.01976,0.12990000000000002,0.015719999999999998
2017,Croatia,Europe,77,5.29300022125244,1.22255623340607,0.9679830074310299,0.7012885212898249,0.255772292613983,0.24800297617912304,0.04310311004519461,3,-0.1949997787475608,HRV,0.03606623340606996,0.3598930074310299,-0.003951478710175094,0.016702292613982983,0.06366297617912303,0.003083110045194612
2018,Croatia,Europe,82,5.321,1.115,1.161,0.737,0.38,0.12000000000000001,0.039,5,0.0279997787475601,HRV,-0.10755623340607001,0.1930169925689701,0.035711478710175104,0.12422770738601702,-0.12800297617912304,-0.004103110045194612
2019,Croatia,Europe,75,5.432,1.155,1.266,0.914,0.29600000000000004,0.119,0.022,-7,0.11100000000000065,HRV,0.040000000000000036,0.10499999999999998,0.17700000000000005,-0.08399999999999996,-0.0010000000000000148,-0.017
2015,Cyprus,Western Europe,67,5.689,1.20813,0.89318,0.9235599999999999,0.40672,0.30638000000000004,0.061459999999999994,NA,NA,CYP,NA,NA,NA,NA,NA,NA
2016,Cyprus,Western Europe,69,5.546,1.31857,0.70697,0.8488000000000001,0.29507000000000005,0.27906000000000003,0.05228,2,-0.1429999999999998,CYP,0.1104400000000001,-0.18621,-0.07475999999999983,-0.11164999999999997,-0.02732000000000001,-0.009179999999999994
2017,Cyprus,Asia,65,5.6209998130798295,1.3559380769729599,1.1313632726669298,0.84471470117569,0.35511153936386103,0.271254301071167,0.04123797640204429,-4,0.07499981307982928,CYP,0.03736807697295985,0.42439327266692983,-0.00408529882431008,0.060041539363860974,-0.007805698928833038,-0.01104202359795571
2018,Cyprus,Asia,61,5.762,1.2289999999999999,1.191,0.909,0.42300000000000004,0.202,0.034999999999999996,-4,0.14100018692017002,CYP,-0.12693807697296,0.05963672733307024,0.06428529882431,0.06788846063613901,-0.06925430107116698,-0.006237976402044293
2019,Cyprus,Asia,49,6.046,1.263,1.2229999999999999,1.042,0.406,0.19,0.041,-12,0.2840000000000007,CYP,0.03400000000000003,0.031999999999999806,0.133,-0.017000000000000015,-0.01200000000000001,0.006000000000000005
2015,Czech Republic,Central and Eastern Europe,31,6.505,1.1789800000000001,1.20643,0.8448300000000001,0.46364,0.10686000000000001,0.026520000000000002,NA,NA,CZE,NA,NA,NA,NA,NA,NA
2016,Czech Republic,Central and Eastern Europe,27,6.596,1.30915,1.0079299999999998,0.76376,0.41418000000000005,0.09929,0.03986,-4,0.09100000000000019,CZE,0.1301699999999999,-0.19850000000000012,-0.08107000000000009,-0.04945999999999995,-0.007570000000000007,0.013339999999999998
2017,Czech Republic,Europe,23,6.609000205993651,1.35268235206604,1.4338852167129497,0.754444003105164,0.49094617366790805,0.08810675889253619,0.03687292709946631,-4,0.013000205993650482,CZE,0.04353235206604,0.4259552167129499,-0.009315996894835976,0.076766173667908,-0.011183241107463812,-0.0029870729005336896
2018,Czech Republic,Europe,21,6.711,1.2329999999999999,1.4889999999999999,0.8540000000000001,0.543,0.064,0.034,-2,0.10199979400634973,CZE,-0.11968235206604017,0.05511478328705022,0.09955599689483607,0.05205382633209199,-0.02410675889253619,-0.0028729270994663075
2019,Czech Republic,Europe,20,6.851999999999999,1.269,1.4869999999999999,0.92,0.457,0.046,0.036,-1,0.14099999999999913,CZE,0.03600000000000003,-0.0020000000000000018,0.06599999999999995,-0.08600000000000002,-0.018000000000000002,0.001999999999999995
2015,Denmark,Western Europe,3,7.526999999999999,1.32548,1.3605800000000001,0.8746400000000002,0.64938,0.34138999999999997,0.48357000000000006,NA,NA,DNK,NA,NA,NA,NA,NA,NA
2016,Denmark,Western Europe,1,7.526,1.4417799999999998,1.16374,0.79504,0.57941,0.36171,0.44453,-2,-9.999999999994458e-4,DNK,0.11629999999999985,-0.19684000000000013,-0.07960000000000023,-0.06996999999999998,0.020320000000000005,-0.039040000000000075
